system:index,EvltnID,PctSlop,PrtclRL,elevation,.geo
0000000000000000093e_0,LL-RV-1024_2019-09-07,0.84,300.0,1404.0137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.59782295704454,42.66584537316143]}"
00000000000000000365_0,PC-TR-15384_2021-07-08,0.85,154.0,411.81207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.44268390747709,44.85737534029642]}"
000000000000000003a1_0,BR-LS-52356_2021-06-08,0.87,334.0,1679.3247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.45121332839439,41.472882675854656]}"
00000000000000000826_0,SG-LS-1264_2019-06-03,0.88,215.0,1441.8026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.04344514952328,37.468193139274895]}"
000000000000000005aa_0,RN-LS-10361_2017-06-07,0.89,305.0,2042.6877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.14187763325353,41.07232389066745]}"
00000000000000000701_0,MP-LS-2009_2014-09-04,0.89,1000.0,344.29047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.00135075695289,45.35917425800567]}"
00000000000000000acb_0,CTG-LS-1004_2019-07-15,0.89,392.0,667.2814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.94347180696448,46.29225434362156]}"
00000000000000000b87_0,GN-LS-12290_2017-06-30,0.9,290.0,2885.0862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.40345789542542,37.9018099269158]}"
000000000000000005a7_0,RN-LS-14457_2020-07-24,0.91,183.0,2029.3298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.15867612906655,41.07052726009922]}"
00000000000000000b86_0,GN-LS-12674_2017-07-07,0.91,169.0,2670.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.76206078256408,38.30290770127205]}"
00000000000000000350_0,PR-LS-16031_2021-09-05,0.92,239.0,882.41425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.55703486886367,44.318655664410166]}"
000000000000000001e2_0,PC-TR-56331_2022-06-24,0.93,200.0,455.88538,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.33722169312149,45.1697195645848]}"
00000000000000000281_0,BW-TR-61869_2022-04-24,0.94,370.0,197.5665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.24764136216736,35.69896118721828]}"
00000000000000000042_0,BT-RV-1009_2022-09-18,0.95,159.0,1343.486,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.66815646950926,43.680133160458716]}"
0000000000000000029e_0,NY-RV-1022_2022-03-29,0.95,156.0,915.41156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.46906693113911,37.274785858605625]}"
00000000000000000831_0,RI-LS-1180_2019-08-14,0.95,227.0,1341.4716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.84499358041572,37.76508634067392]}"
000000000000000008f3_0,PWS-SR-76158_2018-07-17,0.95,193.0,779.10706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.54320081348823,44.41199062243013]}"
00000000000000000ae1_0,CH-TR-1300_2019-07-28,0.95,676.0,1893.8268,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.45388540283749,44.079613967306166]}"
00000000000000000a29_0,FMD-TR-004_2016-07-20,0.96,338.0,1516.7223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.53127443751008,35.6526081185582]}"
000000000000000003ee_0,FMD-TR-008_2021-08-24,0.97,163.0,2194.0596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.62946487234619,36.6907012608764]}"
00000000000000000ac1_0,CTO-LS-1061_2019-07-13,0.98,373.0,347.71216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.14828769174372,46.36915013194231]}"
00000000000000000507_0,BW-TR-13754_2021-06-25,0.99,302.0,376.53476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.22284786032564,35.829037240357444]}"
000000000000000007e9_0,PR-LS-13628_2017-06-06,1.0,208.0,1737.7317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.67224755127954,39.621005717651606]}"
000000000000000008c6_0,PR-LS-13628_2017-06-25,1.0,199.0,1738.5967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.6719780566943,39.62091588612319]}"
000000000000000006d4_0,MS-LS-3023_2020-08-17,1.01,433.0,2084.9333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.1676547076259,38.0712321894994]}"
0000000000000000094c_0,LK-RV-1026_2019-06-28,1.01,186.0,1496.4136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.02793631508098,42.17428724969266]}"
00000000000000000a1e_0,TA-LS-13986_2016-07-10,1.01,204.0,1813.4729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.89599501714446,36.20444319758719]}"
00000000000000000141_0,PC-TR-33428_2022-07-23,1.02,165.0,1026.7306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.5309837256242,44.20295265581566]}"
000000000000000003e7_0,TA-LS-13986_2021-07-25,1.02,237.0,1812.4553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.89599501714446,36.204622860644015]}"
00000000000000000448_0,MN-LS-1061_2021-06-23,1.02,231.0,690.1116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.42758763642205,44.92456932354855]}"
000000000000000008e1_0,ORWLF1015_2015-07-18,1.03,170.0,162.82684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.62478613841368,43.41746577138258]}"
00000000000000000a15_0,TA-LS-18498_2017-06-18,1.03,198.0,1934.9879,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.04322889221166,36.3449397080221]}"
0000000000000000004c_0,MS-LS-3023_2022-09-15,1.04,371.0,2085.3926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.16738521304066,38.07096269491417]}"
00000000000000000240_0,XN-LS-4011_2022-05-27,1.04,263.0,1451.6265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.9702461767131,43.09020951337849]}"
000000000000000001d0_0,MLO-LS-18000_2022-06-28,1.05,175.0,658.81494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.05030436565553,39.25539139701726]}"
0000000000000000043f_0,MP-LS-2006_2021-07-21,1.05,174.0,689.95886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.48653084190586,42.35916053516389]}"
00000000000000000266_0,BW-TR-16690_2022-05-05,1.06,284.0,225.02458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.23084286635434,35.719263112639176]}"
00000000000000000456_0,SH-LS-1028_2021-06-28,1.06,207.0,1668.9281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.0129024298632,43.49984128293621]}"
000000000000000000ca_0,SH-LS-1057_2022-08-16,1.07,311.0,1802.2888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.37833708744304,43.71480813042567]}"
00000000000000000167_0,US-LS-12358_2022-07-21,1.07,170.0,1792.2655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.88156416104309,44.1086295509832]}"
00000000000000000ba0_0,FR-TR-1192_2019-08-14,1.07,168.0,2731.348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.03155536779994,38.9107078225029]}"
000000000000000000b8_0,SA-LS-37982_2022-08-19,1.08,154.0,2015.2368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.39728696565611,44.594528288163126]}"
00000000000000000424_0,OT-LS-7017_2021-05-27,1.08,290.0,232.19507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.34926826649237,38.9478980752652]}"
00000000000000000a96_0,PO-RV-1001_2019-09-20,1.09,656.0,1827.7786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.7429495384216,42.98537611972197]}"
00000000000000000b09_0,UC-RV-11634_2017-08-22,1.09,321.0,1967.5414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.23170458738362,38.14022280331925]}"
00000000000000000bbd_0,FR-TR-003_2016-07-24,1.09,154.0,2421.224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.296913128447,37.81494283894215]}"
000000000000000003f1_0,FMD-TR-004_2021-09-05,1.1,254.0,1506.186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.5314541005669,35.652158960916154]}"
0000000000000000007a_0,RG-LS-10402_2022-09-02,1.11,196.0,2153.4963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.35458039540562,38.27730571567483]}"
00000000000000000c3e_0,SU-LS-8313_2013-07-22,1.12,200.0,1570.9927,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03862169268014,41.83041215893287]}"
00000000000000000704_0,MP-LS-2003_2019-08-09,1.13,262.0,126.58053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.43694841250431,43.51008207717515]}"
00000000000000000b2a_0,SW-TR-1364_2019-07-24,1.13,168.0,1906.3324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.61815982261184,37.882855474421035]}"
000000000000000000c9_0,LL-RV-1040_2022-08-08,1.14,299.0,1375.0297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.58228210262926,42.6786014501959]}"
0000000000000000048a_0,JA-LS-46760_2021-08-20,1.14,287.0,1569.5846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.40690808775989,42.027682195324836]}"
000000000000000004c7_0,GN-LS-10114_2021-08-23,1.17,276.0,2578.7617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.05580988047117,38.187564018791974]}"
00000000000000000b89_0,GN-LS-10114_2016-07-12,1.17,273.0,2578.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0558997119996,38.18747418726356]}"
00000000000000000c6d_0,AR-RV-8001_2019-09-07,1.18,262.0,1397.056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.42166332982872,41.23087653831386]}"
00000000000000000a25_0,FMD-TR-008_2016-08-03,1.19,191.0,2193.3809,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.62973436693143,36.6907012608764]}"
00000000000000000b95_0,FR-TR-1326_2019-08-16,1.19,179.0,2835.9336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.46696878601267,38.2499969310378]}"
00000000000000000c0f_0,KR-LS-11337_2017-07-25,1.19,183.0,2527.2349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.31317263508956,40.23707033949722]}"
00000000000000000c6e_0,AR-RV-8001_2014-06-29,1.2,390.0,1397.4143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.42184299288553,41.23087653831386]}"
00000000000000000919_0,PR-LS-16031_2017-08-26,1.21,166.0,884.432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.5556873959375,44.31739802301241]}"
00000000000000000030_0,CO-TR-38036_2022-09-15,1.22,851.0,2002.2229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.121485876304,44.100185387312486]}"
000000000000000001c1_0,LS-TR-19603_2022-06-25,1.22,172.0,2214.1409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.01502636657214,40.307408426243406]}"
00000000000000000432_0,MS-LS-3006_2021-07-21,1.22,162.0,2125.4348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.35871264571259,38.29464320065821]}"
0000000000000000081c_0,SG-LS-1307_2020-09-20,1.24,167.0,1240.7643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.01586687030081,37.40162797672222]}"
00000000000000000868_0,MT-LS-26674_2018-09-03,1.25,189.0,1731.4963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.59965910204083,37.99002448781564]}"
00000000000000000b88_0,GN-LS-10242_2016-10-20,1.25,382.0,2934.8608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.45322456216564,38.007631467384236]}"
00000000000000000592_0,RS-SS-10105_2017-06-06,1.26,171.0,2246.0935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.90669869187103,41.01914362584782]}"
000000000000000001ba_0,CF-LS-39006_2022-07-05,1.27,206.0,1712.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.75337914428108,44.484035508216465]}"
0000000000000000032f_0,RI-RV-1211_2021-09-14,1.27,151.0,1936.4712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.3303533284255,38.269490372703046]}"
000000000000000007ce_0,VE-LS-15673_2016-09-27,1.27,156.0,1838.6703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.23395494987577,40.94287665822641]}"
000000000000000008a0_0,CY-TR-1409_2018-05-01,1.27,210.0,1242.9766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.36151572022075,38.736075331271294]}"
000000000000000004e7_0,KR-LS-11081_2021-08-19,1.28,361.0,2536.5747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.10781776113984,39.91259885887507]}"
00000000000000000c3d_0,SU-LS-8313_2019-07-26,1.29,154.0,1571.0242,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03853186115172,41.83032232740446]}"
00000000000000000a57_0,SA-TR-1318_2019-09-09,1.31,550.0,1860.5295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.32649972126748,44.69882269264935]}"
00000000000000000923_0,PR-LS-10447_2016-08-22,1.32,286.0,615.174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.76149600181111,45.149507470692114]}"
000000000000000006dd_0,MS-LS-3001_2013-06-22,1.33,280.0,2156.448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.76151721911177,36.19060914221188]}"
00000000000000000059_0,GN-LS-10242_2022-09-14,1.34,201.0,2936.7102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.45421270897818,38.00781113044106]}"
000000000000000003e8_0,TA-LS-12258_2021-09-08,1.35,212.0,2152.615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.76142738758335,36.19060914221188]}"
000000000000000000ac_0,RG-LS-11426_2022-08-20,1.37,197.0,2110.5425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.35574820527498,38.30209921751634]}"
0000000000000000042d_0,MS-RO-3092_2021-08-31,1.37,154.0,1686.9852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.28226601503401,38.41771239458165]}"
00000000000000000baf_0,FR-TR-1032_2019-08-29,1.37,212.0,2760.075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.42807173421029,38.30847725603354]}"
000000000000000000cd_0,CO-TR-45591_2022-08-08,1.38,301.0,2166.452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.09821951044533,43.93597335337561]}"
0000000000000000043d_0,MP-LS-2042_2021-08-09,1.38,238.0,543.7622,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.7636611070567,43.44405590379248]}"
0000000000000000006b_0,SW-LS-25871_2022-09-06,1.4,308.0,614.38257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53126236877313,46.03030560677195]}"
00000000000000000a0d_0,TA-RV-19734_2017-08-26,1.4,426.0,1439.7507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.39535933502279,35.74899734854322]}"
00000000000000000c5c_0,EL-LS-8129_2013-08-18,1.4,240.0,1369.1274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.74658396809474,40.40379765622894]}"
000000000000000006dc_0,MS-LS-3001_2019-08-08,1.44,200.0,2159.9622,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.76097822994129,36.19051931068348]}"
000000000000000008d1_0,MP-LS-2003_2014-09-11,1.44,230.0,146.29378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.43703824403269,43.51071089787404]}"
00000000000000000420_0,OT-LS-7078_2021-08-04,1.45,177.0,1347.0547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.09821493616346,44.98080386033443]}"
00000000000000000479_0,OW-TR-49037_2021-07-09,1.46,168.0,1623.4208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.84969226558427,43.02714778043344]}"
00000000000000000a16_0,TA-LS-18402_2017-07-08,1.46,267.0,2134.729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.77023087736774,36.188543017058436]}"
00000000000000000035_0,TA-LS-18402_2022-09-15,1.47,247.0,2135.1467,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.77014104583931,36.188543017058436]}"
00000000000000000b74_0,RG-LS-11426_2018-09-05,1.47,173.0,2110.1372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.3558380368034,38.301919554459516]}"
00000000000000000c10_0,KR-LS-11081_2016-07-24,1.48,541.0,2543.6035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.1053024783443,39.910622565250016]}"
000000000000000006d6_0,MS-LS-3019_2013-08-17,1.49,240.0,2089.448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.54969904939823,39.95455018264321]}"
00000000000000000010_0,UK-TR-34202_2023-07-31,1.51,233.0,299.8239,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.38573986702762,38.80255066229568]}"
000000000000000006b5_0,OT-LS-7003_2013-08-02,1.51,400.0,1289.9369,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.1151032635049,44.9993091551873]}"
00000000000000000705_0,MP-LS-2003_2014-08-15,1.51,280.0,127.12328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.4368585809759,43.510261740231975]}"
00000000000000000084_0,BF-RV-1104_2022-09-02,1.52,296.0,618.34576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.1742581520185,45.83384405413478]}"
0000000000000000091f_0,PR-LS-11215_2016-07-22,1.52,512.0,500.4519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33686694128967,45.14699218789657]}"
00000000000000000925_0,PR-LS-10191_2016-07-23,1.52,347.0,590.29956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40900165860448,45.138907350339494]}"
0000000000000000008b_0,OT-LS-7013_2022-09-01,1.53,236.0,446.49625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97413180384407,40.52992112211866]}"
000000000000000006ce_0,MS-RO-3086_2013-07-07,1.53,200.0,1919.0579,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.35440073234881,38.37306612496125]}"
0000000000000000069b_0,XE-LS-5002_2013-08-05,1.57,400.0,2186.5928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.72757919849946,43.562813184352876]}"
0000000000000000080d_0,GS-RO-9001_2015-06-22,1.57,390.0,1546.5586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.0128034497711,37.35518507653363]}"
00000000000000000821_0,SG-LS-1288_2019-07-01,1.57,154.0,1081.8535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.24735814473655,37.27721130987273]}"
00000000000000000703_0,MP-LS-2006_2013-09-01,1.6,320.0,692.1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.4862613473206,42.35978935586277]}"
00000000000000000aaa_0,JA-LS-36840_2020-09-04,1.6,204.0,1662.8164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.41256747404984,41.979173169982545]}"
0000000000000000081d_0,SG-LS-1303_2020-09-21,1.61,158.0,1179.1124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.00248197256744,37.37845144239212]}"
0000000000000000093f_0,LL-RV-1002_2019-09-09,1.62,152.0,1523.388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0051145325825,42.18946877799423]}"
0000000000000000048b_0,JA-LS-35816_2021-08-05,1.63,265.0,1658.7042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.34932607804781,41.97998165373826]}"
00000000000000000153_0,OT-LS-7064_2022-07-20,1.65,226.0,534.4286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.89928841783134,36.54741997306069]}"
00000000000000000a7a_0,SA-LS-14602_2017-07-21,1.65,226.0,1761.5608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.69992938487597,44.79296613442506]}"
00000000000000000c6f_0,AR-LS-8038_2013-06-23,1.66,280.0,1545.6017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.59647548411837,41.27875674295723]}"
00000000000000000a1f_0,MS-LS-3001_2016-07-08,1.67,224.0,2151.085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.76160705064018,36.19051931068348]}"
0000000000000000071e_0,MN-LS-1024_2013-09-23,1.68,240.0,2169.0771,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.20854635018074,44.85189561706329]}"
000000000000000005f5_0,HD-TR-1355_2017-09-26,1.7,171.0,2476.16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.25066818844225,41.02507250672297]}"
00000000000000000072_0,KR-TR-20091_2022-09-03,1.71,292.0,2066.9058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63728478959989,39.8491777998166]}"
000000000000000000cc_0,MS-RO-3086_2022-06-15,1.71,157.0,1921.3206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.3544905638772,38.373155956489654]}"
000000000000000001b9_0,MN-LS-1011_2022-07-06,1.71,158.0,1727.4656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.74421632838306,44.48071174166523]}"
00000000000000000a48_0,TF-LS-10152_2016-07-19,1.71,171.0,1560.4814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.87753089082827,42.233126900802304]}"
00000000000000000147_0,BK-TR-71758_2022-07-25,1.74,170.0,369.92386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.90216302674054,36.50564831234954]}"
0000000000000000010b_0,CF-LS-20318_2022-08-02,1.76,174.0,1969.1002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.61315212843003,44.44558761405617]}"
00000000000000000724_0,MN-LS-1017_2015-07-10,1.76,170.0,1227.4733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.82318739042087,43.84937575998661]}"
00000000000000000611_0,CO-LS-41894_2020-09-06,1.78,158.0,1450.3124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.08132660882201,44.94738653176519]}"
00000000000000000824_0,SG-LS-1275_2020-09-19,1.8,202.0,1255.8314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.01990928907937,37.40998230886445]}"
0000000000000000023e_0,BI-TR-32382_2022-05-26,1.81,151.0,2489.06,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.98885045165807,38.21990336902003]}"
00000000000000000b26_0,SW-TR-1422_2017-10-04,1.82,187.0,2020.9224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.37363382799265,39.00350379135182]}"
00000000000000000aee_0,CF-LS-20318_2019-08-10,1.83,169.0,1965.4689,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.61306229690162,44.445677445584586]}"
00000000000000000873_0,MB-TR-97825_2020-06-05,1.84,227.0,1375.422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.3145338308613,38.705981769253505]}"
00000000000000000208_0,UC-LS-10610_2022-06-14,1.86,158.0,1901.7957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.29862907605053,38.21316600438918]}"
0000000000000000068c_0,XE-LS-5031_2015-09-23,1.86,450.0,1850.2781,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.61466096728564,40.558577379681935]}"
000000000000000006da_0,MS-LS-3006_2013-07-08,1.86,240.0,2125.1404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.35862281418416,38.295002526771846]}"
00000000000000000099_0,SW-LS-15103_2022-08-22,1.87,182.0,421.29614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.5494037632305,45.879837796681755]}"
00000000000000000702_0,MP-LS-2008_2013-06-27,1.93,305.0,610.4464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.89776128184835,36.57086600197599]}"
000000000000000008d4_0,MN-LS-1017_2015-07-15,1.93,180.0,1230.6271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.8233670534777,43.849016433872954]}"
00000000000000000b38_0,SW-TR-1204_2018-06-06,1.95,182.0,1619.8923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.31632588714768,38.67525938653684]}"
00000000000000000578_0,RA-RV-10322_2020-09-03,1.96,338.0,1737.7002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.32637329548426,41.97162732159596]}"
00000000000000000096_0,SW-LS-11007_2022-08-22,1.99,173.0,382.28238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.53790532759376,45.86708171964724]}"
00000000000000000a07_0,TA-SS-48406_2017-06-07,1.99,266.0,1589.2567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.47530939530942,35.76130426793553]}"
00000000000000000856_0,CC-LS-1001_2019-08-15,2.07,203.0,1863.4706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.02017420938273,37.67247003488196]}"
0000000000000000093b_0,LL-SS-1038_2019-08-23,2.08,220.0,1596.387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.93010520635852,42.0035175141821]}"
0000000000000000009c_0,LL-LS-1018_2022-08-22,2.15,155.0,1637.2102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04913198150433,42.19216372384658]}"
000000000000000006d8_0,MS-LS-3016_2019-07-14,2.16,177.0,2072.2195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.95639382421025,37.641927315222155]}"
00000000000000000abe_0,CTO-LS-1072_2020-09-02,2.17,364.0,600.56335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.99952668069353,46.308154524150495]}"
0000000000000000013a_0,TA-LS-22178_2022-06-14,2.19,201.0,1965.8136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.81649411449987,36.17560727696725]}"
000000000000000000d6_0,MP-LS-2008_2022-08-03,2.22,165.0,612.46375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.89749178726312,36.571315159618045]}"
00000000000000000b81_0,GN-SS-10861_2016-09-29,2.32,189.0,2730.4756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0312858732147,38.91052815944608]}"
000000000000000008b8_0,TA-LS-22178_2017-07-22,2.48,216.0,1969.8623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.8166737775567,36.17569710849565]}"
000000000000000008ae_0,XN-LS-4016_2013-09-26,2.5,200.0,842.0477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.49701368503894,44.06721721638534]}"
00000000000000000566_0,RA-SS-10841_2016-08-02,2.55,152.0,2364.7625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.94873069860412,41.29618405946907]}"
0000000000000000073d_0,SW-LS-23295_2017-07-23,2.55,155.0,456.6108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.54922410017367,45.88855145493772]}"
000000000000000006c1_0,MS-SS-3113_2013-08-03,2.57,240.0,3182.585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.46409417710349,37.938820516621234]}"
00000000000000000664_0,XN-LS-4016_2013-09-04,2.59,240.0,841.6878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.49719334809576,44.067307047913744]}"
00000000000000000ac9_0,CTG-RV-1010_2019-09-04,2.61,551.0,1012.38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.3014504476861,45.16271270536867]}"
000000000000000004b0_0,UC-TR-82880_2021-08-23,2.66,273.0,2326.583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.64438605462628,38.149655113802424]}"
