system:index,EvltnID,PctSlop,PrtclRL,elevation,.geo
000000000000000007f6_0,GWS-SR-19532_2018-07-03,0.07,223.0,1623.9583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.90388046174913,39.14340129431578]}"
00000000000000000b64_0,SV-RV-10978_2016-07-22,0.07,732.0,2277.2817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.74528697638709,37.2170360327442]}"
00000000000000000119_0,RA-TR-78740_2022-07-24,0.08,206.0,2071.0664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.07827448590452,42.17167601599973]}"
0000000000000000014e_0,FI-RV-17420_2022-07-23,0.08,590.0,1490.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.10667971142097,39.525939874905234]}"
00000000000000000239_0,OT-LS-7012_2022-05-25,0.08,464.0,742.2847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.9247030792133,48.85387510529836]}"
000000000000000003aa_0,WE-RV-37400_2021-07-22,0.08,161.0,1673.6593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.27803809155947,41.2351104670824]}"
000000000000000004e1_0,LS-RV-10953_2021-09-22,0.08,1540.0,1784.8497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.17086400764958,40.78451552056805]}"
000000000000000007ee_0,GWS-SR-49852_2018-06-06,0.08,151.0,1444.9115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.43011796405733,39.324429790371546]}"
00000000000000000a12_0,TA-LS-22178_2017-07-06,0.08,263.0,1965.8795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.81645151319505,36.1755023428775]}"
00000000000000000b9f_0,FR-TR-1199_2018-09-25,0.08,1548.0,2264.331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.76325328206948,37.07301812639415]}"
000000000000000007d7_0,PR-RV-13948_2017-09-12,0.09,168.0,1285.9216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.37301206144586,38.896984428728956]}"
000000000000000007fb_0,GR-TR-1106_2017-09-19,0.09,159.0,1225.745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.14502862548916,38.75094531298964]}"
00000000000000000023_0,PC-TR-73106_2022-09-29,0.1,1494.0,354.6758,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.48592213656114,45.04199996127695]}"
0000000000000000011a_0,RA-TR-22698_2022-07-23,0.1,222.0,1996.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.25977010590803,41.967246406792654]}"
00000000000000000337_0,KA-RV-1118_2021-07-19,0.1,163.0,1874.09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.31496309319691,38.134126106301814]}"
000000000000000004e2_0,LS-RV-10697_2021-08-23,0.1,1679.0,1834.3214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.85131529478258,40.439822962898546]}"
00000000000000000684_0,XE-RO-5085_2014-07-08,0.1,730.0,1913.4996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.07295679024425,41.59707762766552]}"
000000000000000009b7_0,NO-RO-9205_2015-06-23,0.1,750.0,1575.2069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.55421614250918,40.92584746421858]}"
000000000000000009e9_0,TU-LS-75538_2020-08-22,0.1,476.0,1602.9103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.3968179127076,41.52492494404504]}"
00000000000000000066_0,RA-TR-80174_2022-08-30,0.11,1020.0,1850.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.89160473527535,41.01802359552208]}"
00000000000000000125_0,SB-RV-10739_2022-07-12,0.11,356.0,477.93353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.94973554436503,47.07002756355234]}"
000000000000000002cc_0,RS-TR-16596_2021-07-10,0.11,161.0,2340.1416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.99814950225377,42.4488062811506]}"
00000000000000000967_0,BT-RV-1000_2019-06-30,0.11,163.0,1309.2681,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.24904080500981,43.828313130361586]}"
00000000000000000b22_0,SW-TR-1500_2018-06-13,0.11,250.0,1667.9167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.87352622288788,38.03175409652356]}"
00000000000000000b63_0,SV-RV-16674_2017-09-22,0.11,478.0,2283.7527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.73134512317756,37.303885154412875]}"
000000000000000003bb_0,ENO-RV-1101_2021-08-05,0.12,156.0,1652.1022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.27400465593378,41.15873570162656]}"
00000000000000000594_0,RS-RV-10921_2017-09-13,0.12,403.0,1952.1304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.60010159098942,41.9663840241199]}"
000000000000000005c0_0,KS-RV-11793_2018-08-15,0.12,290.0,2069.917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.48154651407317,41.750339198289154]}"
000000000000000007e5_0,PR-RV-10492_2017-08-09,0.12,151.0,1394.1694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.27459263891772,39.250363695195894]}"
00000000000000000090_0,RA-TR-24249_2022-08-20,0.13,153.0,1996.04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.8688817674581,41.695847393154466]}"
00000000000000000118_0,RA-LS-16274_2022-07-25,0.13,204.0,2048.1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.08261334872682,42.06859433714702]}"
000000000000000003cd_0,ENO-LS-1065_2021-06-28,0.13,156.0,1805.1566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.29552829014128,41.54875724853273]}"
000000000000000006aa_0,OT-RO-7092_2013-08-19,0.13,2400.0,861.9867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.18136057362823,45.695066189679]}"
000000000000000007dc_0,PR-RV-13180_2017-09-11,0.13,168.0,1236.4037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.20717407684455,38.72962829129749]}"
00000000000000000be6_0,NW-TR-1210_2019-07-25,0.13,249.0,2541.7502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.4519646609454,40.4397690639815]}"
000000000000000009be_0,NC-LS-9156_2015-08-23,0.14,360.0,1231.1222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.77973395112726,38.88908823738154]}"
00000000000000000b9d_0,FR-TR-1245_2017-09-13,0.14,336.0,2296.091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.79611365516259,37.29665371637571]}"
000000000000000006b9_0,OT-LS-7001_2014-06-18,0.15,530.0,314.3031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.35538810803659,39.0009015407959]}"
000000000000000007f4_0,GWS-SR-28604_2018-08-29,0.15,266.0,1521.0046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.57360586438975,39.0135049042321]}"
00000000000000000814_0,SG-TR-52862_2020-08-05,0.15,392.0,736.7363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.67137425645319,37.019514468071996]}"
0000000000000000090e_0,PR-RV-14159_2017-09-19,0.15,1372.0,199.26895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.52887957344774,45.38582115312086]}"
00000000000000000126_0,UC-RV-11277_2022-07-26,0.16,340.0,1519.8905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.92712869589128,38.27134376595107]}"
0000000000000000014d_0,TR-RV-10546_2022-07-24,0.16,326.0,1608.8665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.8783950917278,38.16282727962943]}"
00000000000000000279_0,NS-RV-1024_2022-04-28,0.16,440.0,446.73413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.17226587572539,36.75471807177208]}"
00000000000000000324_0,RI-TR-14707_2021-06-07,0.16,262.0,1974.42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.99332130571791,38.076562062895434]}"
0000000000000000069d_0,OT-SS-7153_2015-07-22,0.16,420.0,1263.9366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.1406263843644,42.075484415376216]}"
0000000000000000087c_0,MB-TR-33593_2020-08-14,0.16,402.0,1278.1122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.1706889188746,38.795726329903005]}"
00000000000000000bfa_0,LS-RV-13001_2017-08-30,0.16,734.0,1815.5126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.05999393528354,40.942367482293534]}"
0000000000000000082d_0,RI-RV-1160_2020-09-30,0.17,306.0,1312.7024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.75506555178188,38.37147897067187]}"
000000000000000000af_0,PR-RV-11087_2022-08-18,0.18,1210.0,162.88272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.45487636034197,45.48544431812971]}"
00000000000000000207_0,UK-TR-39847_2022-06-09,0.18,333.0,222.09518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.36914131503646,38.927985289183916]}"
00000000000000000276_0,NS-RV-1068_2022-05-01,0.18,1688.0,408.88095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.28728616470406,36.68329302353174]}"
000000000000000003b6_0,NO-RO-9200_2021-09-03,0.18,357.0,1474.2427,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.53715272639276,41.82363274232046]}"
00000000000000000623_0,CAS-TR-25148_2020-07-09,0.18,250.0,1783.906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.45710302437057,42.556092075533]}"
000000000000000008a9_0,CO-RO-9435_2018-09-18,0.18,572.0,1266.64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.20230961687561,38.80896749719092]}"
00000000000000000911_0,PR-RV-12799_2017-09-05,0.18,1644.0,311.53452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.46257492232688,45.13470609859809]}"
000000000000000002a2_0,NS-RV-1094_2022-04-02,0.19,280.0,474.1747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.07585867943368,36.79406428121652]}"
00000000000000000685_0,XE-RO-5084_2013-06-13,0.19,360.0,1583.8043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.77490035325525,39.08529826173893]}"
0000000000000000081b_0,SG-RV-1267_2019-06-24,0.19,407.0,748.5019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.64261020105567,37.02463486519148]}"
00000000000000000912_0,PR-RV-11087_2016-07-24,0.19,1097.0,162.90688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.45517280438573,45.48513889093311]}"
00000000000000000917_0,PR-RV-10063_2016-08-07,0.19,696.0,195.78093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.52207932674695,45.39753518442577]}"
00000000000000000983_0,BRF-SS-1164_2019-10-03,0.19,1327.0,692.8403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.78303517709097,45.738311087456516]}"
00000000000000000ac0_0,CTO-LS-1065_2019-08-21,0.19,181.0,1196.856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.46897500519907,45.81813538360338]}"
00000000000000000af8_0,CO-RO-9402_2014-07-21,0.19,220.0,1787.0002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.2594917935808,40.037611277586876]}"
00000000000000000b19_0,TR-RV-10546_2016-09-17,0.19,313.0,1608.9176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.87874543468861,38.16289016169932]}"
0000000000000000023a_0,ENO-RV-1128_2022-05-29,0.2,159.0,1760.4097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.23401165948478,41.48947742293369]}"
000000000000000002ce_0,RS-TR-10453_2021-07-11,0.2,174.0,1959.325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.61433988824271,41.98759324797796]}"
000000000000000007dd_0,PR-RV-12988_2017-07-17,0.2,163.0,1417.7317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.3796056956313,39.28740123436014]}"
000000000000000007e7_0,PR-RV-10124_2016-08-04,0.2,389.0,1428.1843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.96572048590792,38.573276516096485]}"
000000000000000007f5_0,GWS-SR-19900_2018-09-05,0.2,199.0,1577.4397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.60479537105438,39.40681428507815]}"
000000000000000007fa_0,GR-TR-1106_2020-07-02,0.2,151.0,1223.5883,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.14499269287779,38.75084649830839]}"
00000000000000000278_0,NS-RV-1086_2022-04-29,0.21,418.0,437.43784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.20439861343834,36.73803635694598]}"
00000000000000000323_0,RI-TR-14886_2021-06-06,0.21,168.0,1993.19,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.98581138994268,38.051966190416245]}"
000000000000000003ce_0,ENO-LS-1064_2021-06-26,0.21,159.0,1776.1409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.2481241925983,41.521726941633574]}"
000000000000000003d8_0,SF-RV-50672_2021-07-09,0.21,435.0,1419.2672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.22328610581411,38.80844647432613]}"
000000000000000007e1_0,PR-RV-10876_2016-08-02,0.21,188.0,1219.9036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.13135626686487,38.76006321312346]}"
000000000000000009b8_0,NO-RO-9200_2015-08-05,0.21,630.0,1478.5792,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.53756595142345,41.824513091298904]}"
000000000000000009cb_0,XS-LS-6029_2019-10-04,0.21,190.0,1757.0065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.23507167152003,41.48136563591809]}"
000000000000000001d4_0,ENO-LS-1108_2022-06-27,0.22,164.0,1762.245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.23698508307521,41.49417561186963]}"
0000000000000000026f_0,BW-TR-50814_2022-05-01,0.22,275.0,414.0313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.37181779835056,35.02793151687334]}"
00000000000000000335_0,MS-RO-3091_2021-09-13,0.22,161.0,2169.09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.97066579425243,37.98778156336591]}"
000000000000000006b6_0,OT-LS-7002_2019-06-28,0.22,530.0,145.3872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.43157422728277,40.494952571884966]}"
00000000000000000753_0,SB-LS-14579_2016-09-05,0.22,166.0,509.05618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.36278091200317,47.30398479614843]}"
00000000000000000100_0,KR-TR-22299_2022-08-05,0.23,364.0,2240.667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.39884727819542,40.08515910557532]}"
0000000000000000011d_0,OT-SS-7153_2022-07-19,0.23,186.0,1264.6235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.14150673334284,42.07620306760351]}"
000000000000000002a0_0,NS-RV-1040_2022-04-03,0.23,414.0,480.75375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.05705694053707,36.79995722948034]}"
000000000000000003b1_0,TU-RV-44808_2021-09-02,0.23,299.0,1426.6536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.64356715494955,41.945219716026045]}"
000000000000000005e9_0,KN-RV-13073_2018-09-17,0.23,520.0,1946.1028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.00600992640068,41.525320202770054]}"
00000000000000000532_0,RA-TR-1099_2018-06-26,0.24,167.0,2179.2368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.31317952383078,41.26915661635053]}"
00000000000000000687_0,XE-RO-5081_2020-08-19,0.24,187.0,1376.0107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.88771078663498,38.52395002384548]}"
000000000000000007da_0,PR-RV-13756_2017-07-19,0.24,152.0,1493.2903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.48373840336643,39.35678710690553]}"
00000000000000000850_0,CC-RV-1004_2020-07-21,0.24,203.0,1635.5092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.86573816019627,38.2134114132782]}"
00000000000000000b17_0,TR-RV-11058_2017-08-02,0.24,475.0,1967.7572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.7354551637187,37.658117820399724]}"
00000000000000000161_0,TR-RV-11058_2022-07-21,0.25,388.0,1967.6915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.73539228164881,37.657605780687774]}"
00000000000000000275_0,NS-RV-1028_2022-05-02,0.25,1380.0,404.45877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.29942240419251,36.67377088152008]}"
0000000000000000031f_0,PR-RV-10492_2021-09-21,0.25,155.0,1393.164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.27464653783477,39.2502558973618]}"
000000000000000005e2_0,KN-SS-10985_2017-08-28,0.25,213.0,1983.2867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.21878929346822,41.3097963998041]}"
0000000000000000066c_0,XN-LS-4004_2013-07-19,0.25,579.0,1614.9916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.38189689583838,41.49510087661228]}"
000000000000000008b6_0,TR-RV-11058_2017-08-14,0.25,495.0,1966.9202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.73533838273177,37.65818968562245]}"
0000000000000000027a_0,NS-RV-1008_2022-04-28,0.26,415.0,452.9412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.15765926920561,36.76757296348784]}"
00000000000000000800_0,G502O1_2016-07-27,0.26,237.0,1548.4901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.65082504621266,39.07820157099439]}"
00000000000000000bd3_0,WR-LS-10653_2016-06-22,0.26,330.0,1794.526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.35098520526839,40.09529210198019]}"
000000000000000007e3_0,PR-RV-10572_2016-08-11,0.27,226.0,1565.4797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.72230399337005,39.08963712456123]}"
000000000000000007f3_0,GWS-SR-37116_2018-09-12,0.27,183.0,1264.9481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.1134618264052,39.187176198110926]}"
00000000000000000277_0,NS-RV-1056_2022-04-30,0.28,380.0,463.2829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.11486352907015,36.78561113439296]}"
00000000000000000658_0,XN-SS-4095_2014-07-13,0.28,210.0,545.64716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.80436118193596,47.10947258767803]}"
000000000000000006b8_0,OT-LS-7001_2019-06-27,0.28,349.0,313.7052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.35484013571329,39.00162917617604]}"
0000000000000000090f_0,PR-RV-13055_2017-09-09,0.28,1260.0,93.9299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.4918240679778,45.64789565410988]}"
000000000000000007db_0,PR-RV-13644_2017-06-26,0.29,216.0,1567.0249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.03851995653297,38.69688469919133]}"
00000000000000000338_0,KA-RV-1106_2021-07-17,0.3,215.0,1903.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.33515722078393,38.100466232605854]}"
0000000000000000063c_0,XS-LS-6029_2013-07-14,0.3,164.0,1756.678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.23630236345927,41.480898511970345]}"
000000000000000002ad_0,RA-TR-11334_2021-06-26,0.31,210.0,2176.5623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.31578463815474,41.26719828903115]}"
000000000000000005ec_0,KN-LS-16673_2018-08-30,0.31,185.0,1920.1041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.0223053656546,42.400207424279735]}"
000000000000000006b7_0,OT-LS-7002_2013-08-28,0.31,640.0,144.28328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.43070286145718,40.49610241544864]}"
000000000000000007af_0,SL-RV-49980_2017-10-12,0.31,352.0,1481.7668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.55821331470179,40.05490384680618]}"
000000000000000007ef_0,GWS-SR-44284_2018-07-10,0.31,248.0,1363.7329,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.22826651971567,39.23619726316532]}"
000000000000000009d1_0,XN-LS-4004_2020-08-23,0.31,282.0,1615.4058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.38049552399515,41.49483138202704]}"
0000000000000000074e_0,SB-RV-10739_2016-09-04,0.32,318.0,478.21725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.9493582519457,47.07003654670518]}"
000000000000000007ed_0,GWS-SR-56572_2018-09-18,0.32,174.0,1311.6917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.18538993120465,39.21818604171873]}"
