system:index,EvltnID,PctSlop,PrtclRL,elevation,.geo
00000000000000000add_0,LK-TR-1049_2019-06-26,0.2,150.0,1475.5095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.15468860167024,42.22908448202378]}"
00000000000000000d7c_0,NW-TR-1124_2019-08-25,0.2,150.0,2007.7268,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.55176974883355,40.78243754848341]}"
0000000000000000098d_0,GR-TR-1106_2020-07-02,0.2,151.0,1225.9895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.14430765880249,38.7496398920614]}"
000000000000000003cd_0,ENO-RV-1128_2022-05-29,0.2,159.0,1761.1075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.23389256403847,41.49030999236651]}"
00000000000000000970_0,PR-RV-12988_2017-07-17,0.2,163.0,1416.3186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.38020525241228,39.288090073359]}"
00000000000000000461_0,RS-TR-10453_2021-07-11,0.2,174.0,1958.4933,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.61331349435945,41.988605480465765]}"
000000000000000007cc_0,XS-LS-6051_2019-07-14,0.2,177.0,1659.3323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.1808112793107,39.73527142179092]}"
00000000000000000988_0,GWS-SR-19900_2018-09-05,0.2,199.0,1579.069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.60253828523187,39.40720668003249]}"
0000000000000000097a_0,PR-RV-10124_2016-08-04,0.2,389.0,1432.165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.96716445905598,38.57464807471619]}"
00000000000000000a89_0,PWS-SR-52255_2018-06-29,0.2,493.0,903.6792,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.83255274078498,44.159743690649556]}"
000000000000000003c5_0,PC-TR-99758_2022-05-26,0.2,522.0,260.773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.55111056227034,45.24275259718374]}"
00000000000000000c1a_0,PO-TR-1103_2019-09-22,0.2,720.0,1747.899,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.92602619332517,43.0689194411449]}"
000000000000000001d4_0,PC-TR-49785_2022-09-14,0.2,797.0,435.75287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.3771967232648,44.759458974327416]}"
00000000000000000119_0,KN-LS-10321_2023-07-08,0.21,150.0,2205.0156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.51917462686558,42.075472568439835]}"
00000000000000000415_0,NB-RV-1045_2022-04-26,0.21,150.0,1980.7742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.43835827126777,39.032788869613924]}"
0000000000000000041f_0,NB-RV-1078_2022-04-17,0.21,150.0,1749.5474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.22743384255651,39.45562587384622]}"
000000000000000006ca_0,RA-TR-006_2016-08-23,0.21,150.0,2414.6528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.37219652353808,41.423744829813515]}"
00000000000000000a00_0,MT-LS-16946_2017-09-07,0.21,150.0,1656.6302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.26162306062666,37.722416364678594]}"
00000000000000000f26_0,KN-LS-10321_2023-07-08,0.21,150.0,2203.9863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.51908479533716,42.076191220667134]}"
00000000000000000561_0,ENO-LS-1064_2021-06-26,0.21,159.0,1776.9348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.24817577705596,41.522469679537856]}"
000000000000000007ed_0,XN-RO-4084_2013-09-03,0.21,160.0,1157.2305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.66239810312717,43.52220933351074]}"
000000000000000004b6_0,RI-TR-14886_2021-06-06,0.21,168.0,1994.2094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.98522517054863,38.050840432550046]}"
00000000000000000974_0,PR-RV-10876_2016-08-02,0.21,188.0,1220.4576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.13334821233624,38.759521360186646]}"
00000000000000000b5e_0,XS-LS-6029_2019-10-04,0.21,190.0,1756.5969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.236407846834,41.480877681883285]}"
0000000000000000040b_0,NS-RV-1086_2022-04-29,0.21,418.0,440.69012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.20020116660214,36.73903062316158]}"
0000000000000000056b_0,SF-RV-50672_2021-07-09,0.21,435.0,1425.0199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.22744299112023,38.80946768998334]}"
00000000000000000b4b_0,NO-RO-9200_2015-08-05,0.21,630.0,1474.7155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.53456326391513,41.82044085927918]}"
00000000000000000a56_0,PR-TR-1143_2017-09-22,0.21,719.0,891.24884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.87719901040572,44.201605182889494]}"
00000000000000000a87_0,PWS-SR-68991_2018-08-29,0.21,722.0,646.6668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.37422770854535,44.90893863760488]}"
000000000000000004e0_0,PWS-SR-68991_2021-09-19,0.21,845.0,646.55145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.3741378770169,44.909387795246936]}"
000000000000000002c7_0,PC-TR-67314_2022-07-10,0.21,1043.0,273.69626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.52155598942281,45.20286739856883]}"
0000000000000000032d_0,SL-LS-22769_2022-07-08,0.22,150.0,1637.0739,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.02619749606819,40.00916775191736]}"
00000000000000000495_0,CAS-RV-1040_2021-08-06,0.22,150.0,1457.0082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.28855879630468,43.42492178824077]}"
0000000000000000073c_0,RN-LS-10873_2017-08-14,0.22,150.0,2028.7058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.61492588758901,41.51088141237276]}"
000000000000000007ae_0,CAS-TR-78945_2020-08-21,0.22,150.0,1548.231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68597347799916,43.316135807334085]}"
0000000000000000081d_0,XE-LS-5034_2014-07-04,0.22,150.0,1329.1542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.64996018366968,45.03820620698968]}"
00000000000000000acc_0,LL-SS-1052_2019-09-08,0.22,150.0,1299.2843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.66492710876827,43.0254409813936]}"
00000000000000000cc2_0,SW-TR-1308_2019-06-29,0.22,150.0,1739.3546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.74922402256487,37.974842959514135]}"
00000000000000000d70_0,NW-TR-1377_2019-07-10,0.22,150.0,1650.2102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.76880729575868,40.022193323537024]}"
000000000000000004c8_0,MS-RO-3091_2021-09-13,0.22,161.0,2169.518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.97094195753112,37.986880384321246]}"
00000000000000000367_0,ENO-LS-1108_2022-06-27,0.22,164.0,1762.6628,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.23721633058972,41.49471173725867]}"
000000000000000008e6_0,SB-LS-14579_2016-09-05,0.22,166.0,510.07153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.36065857347329,47.30411667965593]}"
00000000000000000402_0,BW-TR-50814_2022-05-01,0.22,275.0,415.29532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.37062072456331,35.02926714291443]}"
000000000000000000d6_0,CT-TR-12004_2023-09-16,0.22,323.0,1172.6312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.50168035023451,45.82647786880499]}"
00000000000000000ee3_0,CT-TR-12004_2023-09-16,0.22,323.0,1170.5315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.50500411678576,45.8272863525607]}"
00000000000000000152_0,RS-LS-11881_2023-09-08,0.22,345.0,2136.6448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.39744833158552,42.4952553007076]}"
00000000000000000f5f_0,RS-LS-11881_2023-09-08,0.22,345.0,2136.1606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.39556186948887,42.49507563765077]}"
00000000000000000849_0,OT-LS-7002_2019-06-28,0.22,530.0,143.82018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.4373031643361,40.49515632062341]}"
00000000000000000145_0,PO-RV-1028_2023-09-27,0.22,562.0,1804.3241,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.79891458062224,42.99543725090409]}"
00000000000000000f52_0,PO-RV-1028_2023-09-27,0.22,562.0,1804.7087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.80439430385536,42.99849152287008]}"
000000000000000000ba_0,SV-RV-10722_2023-08-17,0.22,624.0,2255.774,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.74444922871349,37.01391510009963]}"
00000000000000000ec7_0,SV-RV-10722_2023-08-17,0.22,624.0,2254.6501,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.73807119019624,37.01391510009963]}"
00000000000000000ab9_0,MN-RO-1082_2017-09-27,0.22,656.0,890.99426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.87657018970681,44.201784845946314]}"
00000000000000000c26_0,PO-RV-1021_2020-09-15,0.22,732.0,1770.933,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.90994634973941,43.041251330394076]}"
000000000000000003c4_0,PC-TR-49161_2022-05-28,0.22,1462.0,221.47964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.54069010497456,45.33006884280019]}"
00000000000000000171_0,RN-LS-14853_2023-08-29,0.23,150.0,2067.2273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.50542125445484,41.48617774205957]}"
000000000000000001e8_0,KE-TR-45160_2022-09-15,0.23,150.0,2009.1724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.92197920026476,42.36122666031736]}"
00000000000000000463_0,PI-TR-18840_2021-06-23,0.23,150.0,2208.133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.9241305826648,42.90865999445834]}"
000000000000000005b6_0,OT-LS-7019_2021-07-08,0.23,150.0,1469.1863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.28280957848632,43.40318255836511]}"
00000000000000000620_0,BY-TR-16452_2021-09-02,0.23,150.0,1725.8195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.4343021296437,42.04484001725145]}"
0000000000000000072f_0,RS-LS-11113_2017-07-31,0.23,150.0,2171.5505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.95871114682156,42.32870764703233]}"
00000000000000000ab1_0,PR-LS-12319_2016-07-28,0.23,150.0,1318.8025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.65433156269752,43.52265849115281]}"
00000000000000000d8f_0,LS-RV-11065_2016-08-31,0.23,150.0,1967.5865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.65858401039722,40.95482425150515]}"
00000000000000000f7e_0,RN-LS-14853_2023-08-29,0.23,150.0,2067.2468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.50613990668214,41.487076057343685]}"
000000000000000002b0_0,OT-SS-7153_2022-07-19,0.23,186.0,1265.0222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.1429327401852,42.07690987289442]}"
00000000000000000544_0,TU-RV-44808_2021-09-02,0.23,299.0,1427.0995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.64281025565153,41.94270156944742]}"
0000000000000000061c_0,JA-RV-20632_2021-08-23,0.23,301.0,1111.6112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.6296004466931,42.36095716573212]}"
00000000000000000293_0,KR-TR-22299_2022-08-05,0.23,364.0,2237.278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.39977022847869,40.088039833862624]}"
00000000000000000433_0,NS-RV-1040_2022-04-03,0.23,414.0,482.39587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.05485375363159,36.80254151374823]}"
0000000000000000077c_0,KN-RV-13073_2018-09-17,0.23,520.0,1945.8434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.00165976596617,41.52417647857768]}"
000000000000000000bf_0,NB-RV-1096_2023-08-18,0.24,150.0,1542.8671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.12951290230563,38.16690276725739]}"
0000000000000000043c_0,RA-TR-17858_2021-08-21,0.24,150.0,2233.9114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.43498876189803,41.40928195373926]}"
0000000000000000069b_0,BW-TR-12717_2021-05-21,0.24,150.0,418.24573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.25913979780408,35.91276022483652]}"
000000000000000006cd_0,RA-TR-003_2016-08-17,0.24,150.0,2289.3591,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.397259519965,41.38242232674419]}"
000000000000000006d2_0,RA-SS-14425_2017-07-13,0.24,150.0,2208.107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.38495260057256,41.30426889702611]}"
0000000000000000095f_0,VE-RV-10397_2016-08-16,0.24,150.0,1430.4923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.9129016416133,39.81216721011109]}"
00000000000000000ecc_0,NB-RV-1096_2023-08-18,0.24,150.0,1542.7854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.12870441854992,38.16600445197327]}"
0000000000000000096d_0,PR-RV-13756_2017-07-19,0.24,152.0,1491.0502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.48530814065427,39.357080687178936]}"
000000000000000007cb_0,XS-LS-6054_2019-09-19,0.24,160.0,1555.0546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.02845243284219,40.825556682120954]}"
000000000000000006c5_0,RA-TR-1099_2018-06-26,0.24,167.0,2184.2278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.3123687256157,41.26986342164448]}"
0000000000000000081a_0,XE-RO-5081_2020-08-19,0.24,187.0,1378.6005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.88901102933758,38.5247915764479]}"
000000000000000009e3_0,CC-RV-1004_2020-07-21,0.24,203.0,1635.5521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.86512499134369,38.21424398273012]}"
00000000000000000caa_0,TR-RV-11058_2017-08-02,0.24,475.0,1969.4001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.7381747445702,37.65504271837018]}"
000000000000000002a0_0,ENO-RV-1130_2022-08-03,0.25,150.0,1638.6631,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.24898426081168,41.10717852369113]}"
0000000000000000042d_0,NY-LS-1003_2022-04-04,0.25,150.0,1560.6449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.18573829052781,37.40863483593827]}"
0000000000000000047b_0,CO-RV-66854_2021-06-24,0.25,150.0,1239.3807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.2368249845031,44.501822150842024]}"
00000000000000000713_0,RA-LS-11865_2020-08-21,0.25,150.0,2100.7224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.82413436869675,41.4027242521652]}"
00000000000000000bc1_0,FA-RV-11698_2016-08-24,0.25,150.0,1702.2938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.18400404579687,36.878089829142]}"
00000000000000000d92_0,LS-LS-11465_2017-08-29,0.25,150.0,1992.5299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.5378458619297,40.94745806617539]}"
000000000000000004b2_0,PR-RV-10492_2021-09-21,0.25,155.0,1398.7771,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.27591084792601,39.24955234767053]}"
00000000000000000775_0,KN-SS-10985_2017-08-28,0.25,213.0,1984.0304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.2195864796117,41.30858081038986]}"
000000000000000002f4_0,TR-RV-11058_2022-07-21,0.25,388.0,1969.057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.73799508151339,37.655312212955415]}"
000000000000000000be_0,TR-TR-10765_2023-08-17,0.25,463.0,1861.0569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.81722648957273,37.79464091352121]}"
00000000000000000ecb_0,TR-TR-10765_2023-08-17,0.25,463.0,1859.7164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.82046042459555,37.791766304612054]}"
00000000000000000a49_0,TR-RV-11058_2017-08-14,0.25,495.0,1969.0563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.7381747445702,37.65486305531337]}"
00000000000000000a8a_0,PWS-SR-44063_2018-09-12,0.25,498.0,918.11816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.82222211501761,44.1305484439157]}"
000000000000000007ff_0,XN-LS-4004_2013-07-19,0.25,579.0,1617.8351,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.37610044779643,41.494442242673436]}"
000000000000000004e9_0,PC-TR-46852_2021-09-21,0.25,676.0,658.8243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.30784220904893,44.91280139332659]}"
00000000000000000408_0,NS-RV-1028_2022-05-02,0.25,1380.0,404.92276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.29057168418456,36.680909624279586]}"
00000000000000000095_0,LS-RV-11065_2023-08-30,0.26,150.0,1956.7596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.65885350498246,40.954914083033565]}"
0000000000000000009c_0,TR-LS-20658_2023-08-19,0.26,150.0,1619.2308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.90427324060391,37.40971281427921]}"
00000000000000000114_0,LA-LS-38533_2023-07-08,0.26,150.0,1949.2534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.3953776321502,42.54780674482845]}"
000000000000000001f4_0,CAS-LS-1048_2022-09-01,0.26,150.0,1888.1635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.44190121530389,42.46004134157022]}"
0000000000000000042e_0,NY-RV-1014_2022-04-03,0.26,150.0,1231.7793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.57991903719946,37.50340709841208]}"
0000000000000000050e_0,BT-RV-1007_2021-07-24,0.26,150.0,1096.3536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.27998986095933,43.38009585556328]}"
0000000000000000054f_0,ENO-RV-1096_2021-07-20,0.26,150.0,1755.677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.2356891946067,41.47728442074683]}"
0000000000000000064f_0,TR-TR-78788_2021-06-28,0.26,150.0,1487.2819,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.02437799409068,37.32536100910112]}"
0000000000000000072d_0,RS-LS-13497_2018-06-05,0.26,150.0,2085.2598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.18508659841967,42.20204519197186]}"
000000000000000009c1_0,RI-RV-1158_2019-07-22,0.26,150.0,1994.9612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.95405363018969,38.32311979516458]}"
00000000000000000a3e_0,XS-LS-6029_2013-07-17,0.26,150.0,1756.8657,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.23524003696465,41.48150650258217]}"
00000000000000000bc0_0,FA-RV-15794_2016-08-21,0.26,150.0,1676.0446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.21885867882071,36.84853525629474]}"
00000000000000000cae_0,TR-LS-20658_2017-08-23,0.26,150.0,1619.3215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.90436307213231,37.40980264580763]}"
00000000000000000ea2_0,LS-RV-11065_2023-08-30,0.26,150.0,1958.9357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.65903316803927,40.95365644163579]}"
00000000000000000ea9_0,TR-LS-20658_2023-08-19,0.26,150.0,1619.5134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.90391391449026,37.40890433052351]}"
00000000000000000f21_0,LA-LS-38533_2023-07-08,0.26,150.0,1948.8887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.39438948533767,42.547986407885276]}"
00000000000000000589_0,XN-RO-4081_2021-07-27,0.26,153.0,772.317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.10131037666612,43.53334844303381]}"
00000000000000000089_0,AR-RV-1243_2023-07-24,0.26,224.0,1300.2992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.8673083937167,42.787836588744554]}"
00000000000000000e96_0,AR-RV-1243_2023-07-24,0.26,224.0,1297.867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.86757788830192,42.7897230508412]}"
00000000000000000993_0,G502O1_2016-07-27,0.26,237.0,1550.789,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.65293377267096,39.07923176980259]}"
00000000000000000115_0,PC-TR-72140_2023-08-20,0.26,240.0,959.1487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.5385295740108,44.25559393146502]}"
00000000000000000f22_0,PC-TR-72140_2023-08-20,0.26,240.0,958.0631,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.53915839470969,44.257660056618505]}"
00000000000000000a90_0,PSF-RV-1001_2018-07-12,0.26,250.0,1273.1439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47098541320874,43.77831902101284]}"
00000000000000000d66_0,WR-LS-10653_2016-06-22,0.26,330.0,1793.6224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.34776692209186,40.09423820932301]}"
0000000000000000040d_0,NS-RV-1008_2022-04-28,0.26,415.0,455.19684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.15303961418586,36.767776712253145]}"
000000000000000004f7_0,PC-TR-17961_2021-08-21,0.26,930.0,621.9382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.39839238968815,44.87893490711529]}"
00000000000000000160_0,KN-SS-16140_2023-08-05,0.27,150.0,2699.7712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.55735302644065,41.03369633345048]}"
00000000000000000298_0,SL-LS-22225_2022-08-03,0.27,150.0,1691.4281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.67360874705128,41.953122026743166]}"
00000000000000000337_0,XS-LS-6029_2022-07-10,0.27,150.0,1756.9474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.23506037390783,41.48141667105376]}"
0000000000000000047e_0,CO-RV-43302_2021-06-25,0.27,150.0,1451.2782,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.60477492487846,44.4631047620965]}"
0000000000000000055a_0,ENO-LS-1080_2021-06-27,0.27,150.0,1773.1216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.24485201050474,41.514833999622866]}"
00000000000000000673_0,LS-RV-12589_2021-08-08,0.27,150.0,1641.4761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.8695982706369,40.77866462429014]}"
00000000000000000754_0,KS-LS-19881_2019-08-28,0.27,150.0,2049.9983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.30223148575071,41.94503718918612]}"
000000000000000007ce_0,XS-LS-6030_2014-06-11,0.27,150.0,1806.242,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.79479605316085,39.73913417751261]}"
00000000000000000d69_0,NW-TR-1496_2019-06-28,0.27,150.0,2315.1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.39123623327954,40.20257503258723]}"
00000000000000000de9_0,EL-LS-8137_2014-07-04,0.27,150.0,1701.4913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.78278607404475,40.83939073749632]}"
00000000000000000f6d_0,KN-SS-16140_2023-08-05,0.27,150.0,2696.9836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.55672420574177,41.03477431179142]}"
00000000000000000986_0,GWS-SR-37116_2018-09-12,0.27,183.0,1266.9843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.1150225805402,39.18631095166892]}"
00000000000000000976_0,PR-RV-10572_2016-08-11,0.27,226.0,1569.5537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.72408034317323,39.0911793630813]}"
000000000000000005e8_0,SH-RV-1020_2021-08-18,0.27,274.0,1363.3287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.05961482463744,43.129555722822836]}"
000000000000000004e7_0,PC-TR-56423_2021-09-20,0.27,670.0,647.154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.37234124644868,44.92124555699731]}"
000000000000000004e1_0,PWS-SR-29119_2021-08-10,0.27,849.0,731.4912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.18791711861897,44.98098352339126]}"
000000000000000000f8_0,PR-RV-12799_2023-09-02,0.27,861.0,312.5886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.46217734914248,45.12453430579358]}"
00000000000000000f05_0,PR-RV-12799_2023-09-02,0.27,861.0,312.51566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.46460280040961,45.131810659594954]}"
000000000000000000e3_0,RS-LS-10297_2023-08-20,0.28,150.0,2207.0425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.83555212136876,41.090739353991815]}"
000000000000000003ce_0,ENO-LS-1104_2022-05-28,0.28,150.0,1809.0889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.23038913443038,41.56280403579466]}"
0000000000000000043b_0,NB-SS-1032_2022-03-29,0.28,150.0,1445.9219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.75662222786761,38.540871420033525]}"
00000000000000000ef0_0,RS-LS-10297_2023-08-20,0.28,150.0,2204.2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.83429447997099,41.091008848577054]}"
00000000000000000081_0,RS-LS-14953_2023-06-10,0.28,192.0,2088.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.21814460087526,42.252350847882404]}"
00000000000000000e8e_0,RS-LS-14953_2023-06-10,0.28,192.0,2088.2449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.22003106297191,42.25172202718352]}"
000000000000000007eb_0,XN-SS-4095_2014-07-13,0.28,210.0,547.7036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.80343360273396,47.110709398984504]}"
0000000000000000084b_0,OT-LS-7001_2019-06-27,0.28,349.0,314.718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.35564630500963,39.00440210663593]}"
0000000000000000040a_0,NS-RV-1056_2022-04-30,0.28,380.0,465.9029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.11171711111636,36.7877193115604]}"
00000000000000000059_0,SG-TR-78528_2023-07-06,0.28,495.0,727.7261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.68277156294928,37.01265745870188]}"
00000000000000000e66_0,SG-TR-78528_2023-07-06,0.28,495.0,726.46735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.68564617185848,37.010770996605245]}"
00000000000000000016_0,NS-RV-1040_2023-06-07,0.28,629.0,481.2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.0517994816656,36.80020589400955]}"
00000000000000000e23_0,NS-RV-1040_2023-06-07,0.28,629.0,480.12772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.05799785712601,36.79858892649815]}"
00000000000000000c28_0,PO-RV-1005_2019-09-19,0.28,710.0,1784.0446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.84688461679423,43.036849585501905]}"
